Sample   	CK0   	A3     	A2     	A2(7)	A2(6)	A2(5)	A2(4)	A2(3)	A2(2)	A2(1)	A2(0)	              Timestamp
      313	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      314	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      315	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      316	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      317	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      318	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      319	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      320	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      321	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      322	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      323	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      324	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      325	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      326	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      327	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      328	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      329	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      330	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      331	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      332	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      333	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      334	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      335	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      336	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      337	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      338	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      339	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      340	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      341	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      342	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      343	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      344	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      345	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      346	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      347	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      348	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      349	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      350	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      351	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      352	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      353	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      354	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      355	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      356	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      357	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      358	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      359	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      360	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      361	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      362	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      363	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      364	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      365	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      366	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      367	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      368	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      369	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      370	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      371	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      372	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      373	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      374	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      375	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      376	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      377	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      378	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      379	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      380	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      381	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      382	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      383	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      384	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      385	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      386	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      387	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      388	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      389	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      390	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      391	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      392	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      393	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      394	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      395	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      396	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      397	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      398	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      399	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      400	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      401	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      402	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      403	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      404	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      405	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      406	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      407	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      408	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      409	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      410	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      411	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      412	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      413	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      414	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      415	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      416	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      417	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      418	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      419	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      420	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      421	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      422	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      423	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      424	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      425	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      426	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
      427	0     	00     	60     	0    	1    	1    	0    	0    	0    	0    	0    	             100.000 ns
